31,139
1,69,9.827,61.063,2,2,45,9.827,2
2,51,9.827,56.711,0,0,43,9.827,0
3,66,9.827,61.068,2,2,44,9.827,2
4,71,9.827,59.628,3,1,139,36.913,3
5,59,9.827,61.484,2,2,44,9.827,2
6,69,9.827,62.942,0,0,45,9.827,0
7,68,9.827,59.904,1,1,44,9.827,1
8,59,9.827,57.133,1,1,43,9.827,1
9,126,9.827,61.534,3,3,139,36.913,0
10,56,9.827,57.766,0,0,43,9.827,0
11,139,54.035,63.340,0,0,139,64.000,1
12,91,9.827,59.744,0,3,45,9.827,3
13,60,9.827,60.119,1,1,43,9.827,1
14,73,9.827,61.846,3,3,139,36.913,3
15,60,9.827,60.674,2,2,44,9.827,2
16,59,9.827,59.182,3,3,43,9.827,3
17,69,9.827,63.744,0,0,45,9.827,0
18,70,9.827,62.258,0,3,45,9.827,3
19,58,9.827,58.936,1,1,43,9.827,1
20,60,9.827,60.713,2,2,43,9.827,2
21,65,9.827,60.847,0,0,45,9.827,0
22,56,9.827,57.935,3,3,43,9.827,3
23,58,9.827,59.151,2,2,43,9.827,2
24,74,9.827,62.768,2,1,45,9.827,1
25,135,9.827,62.677,0,0,139,36.913,0
26,64,9.827,63.225,0,0,45,9.827,0
27,102,36.913,59.634,2,1,139,36.913,2
28,57,9.827,58.423,3,3,43,9.827,3
29,92,9.827,63.264,3,3,45,9.827,1
30,80,9.827,62.012,1,1,46,9.827,1
31,61,9.827,58.555,2,2,43,9.827,2
32,71,9.827,61.498,0,0,139,36.913,0
33,58,9.827,59.715,0,0,43,9.827,0
34,57,9.827,59.209,1,1,43,9.827,1
35,63,9.827,62.510,0,0,44,9.827,0
36,103,9.827,61.553,3,3,139,36.913,0
37,74,9.827,58.655,2,2,139,36.913,2
38,102,36.811,60.013,0,3,139,36.913,0
39,139,26.232,61.417,3,1,139,36.913,3
40,122,9.827,60.535,0,0,139,36.913,0
41,72,9.827,60.905,3,3,45,9.827,3
42,62,9.827,61.648,0,0,44,9.827,0
43,53,9.827,57.948,2,2,43,9.827,2
44,59,9.827,57.720,1,1,43,9.827,1
45,104,9.827,62.670,3,1,139,36.913,3
46,82,9.827,62.673,2,2,139,36.913,2
47,68,9.827,60.651,1,1,44,9.827,1
48,93,9.827,62.606,2,2,139,36.913,0
49,54,9.827,58.829,0,0,43,9.827,0
50,61,9.827,60.207,3,3,44,9.827,3
51,105,9.827,59.266,3,3,139,36.913,0
52,64,9.827,60.096,2,2,44,9.827,2
53,74,9.827,62.247,1,1,44,9.827,1
54,52,9.827,57.051,0,0,43,9.827,0
55,51,9.827,57.390,1,1,43,9.827,1
56,83,9.827,60.495,2,2,139,36.913,2
57,61,9.827,61.310,3,3,44,9.827,3
58,129,9.827,60.537,3,3,139,36.913,3
59,71,9.827,62.285,3,3,44,9.827,3
60,70,9.827,60.628,3,3,45,9.827,3
61,69,9.827,62.921,0,0,139,36.913,0
62,60,9.827,57.326,1,1,43,9.827,1
63,58,9.827,59.567,2,2,43,9.827,2
64,74,9.827,62.174,2,2,46,9.827,1
65,57,9.827,60.146,3,3,43,9.827,3
66,139,34.130,63.283,0,0,139,36.913,0
67,114,63.996,62.454,1,1,139,36.913,3
68,55,9.827,57.036,2,2,43,9.827,2
69,126,9.827,62.901,3,3,139,36.913,3
70,92,36.866,62.244,0,2,139,36.913,0
71,67,9.827,61.086,1,1,44,9.827,1
72,56,9.827,59.094,3,3,43,9.827,3
73,80,36.913,63.562,0,2,139,36.913,0
74,56,9.827,58.544,1,1,43,9.827,1
75,92,36.913,63.198,0,0,139,36.913,3
76,69,9.827,59.974,3,3,139,36.913,3
77,64,9.827,60.310,2,2,44,9.827,2
78,56,9.827,60.689,2,2,43,9.827,2
79,77,9.827,62.017,2,2,139,36.913,2
80,54,9.827,59.492,3,3,43,9.827,3
81,60,9.827,58.765,0,0,43,9.827,0
82,52,9.827,55.831,1,1,43,9.827,1
83,70,9.827,61.542,1,1,46,9.827,1
84,64,9.827,62.768,2,2,44,9.827,2
85,69,9.827,61.669,0,0,45,9.827,0
86,79,36.913,62.741,3,1,139,36.913,3
87,56,9.827,60.327,3,3,43,9.827,3
88,70,9.827,62.517,1,1,44,9.827,1
89,56,9.827,58.365,0,0,43,9.827,0
90,62,9.827,60.932,3,3,44,9.827,3
91,139,23.819,61.308,3,3,139,36.913,3
92,70,9.827,58.676,3,3,45,9.827,3
93,57,9.827,59.785,1,1,43,9.827,1
94,56,9.827,58.430,3,3,43,9.827,3
95,62,9.827,59.276,0,0,44,9.827,0
96,71,9.827,62.151,3,3,45,9.827,3
97,139,33.228,59.675,3,3,139,36.913,3
98,61,9.827,56.575,0,0,44,9.827,0
99,69,9.827,62.859,3,3,44,9.827,3
100,61,9.827,62.076,1,1,44,9.827,1
101,81,9.827,61.809,2,1,47,9.827,1
102,97,9.827,61.362,3,3,45,9.827,3
103,138,9.827,61.088,1,1,45,9.827,1
104,92,9.827,60.382,0,0,139,36.913,0
105,54,9.827,59.126,3,3,43,9.827,3
106,52,9.827,58.835,0,0,43,9.827,0
107,62,9.827,59.905,1,1,44,9.827,1
108,58,9.827,60.014,3,3,43,9.827,3
109,56,9.827,58.005,1,1,43,9.827,1
110,52,9.827,58.520,3,3,43,9.827,3
111,70,9.827,60.860,2,2,44,9.827,2
112,61,9.827,60.232,1,1,43,9.827,1
113,139,27.157,60.042,3,3,139,36.913,3
114,52,9.827,56.998,1,1,43,9.827,1
115,53,9.827,58.685,3,3,43,9.827,3
116,69,9.827,62.374,1,1,44,9.827,1
117,70,9.827,61.558,0,0,45,9.827,0
118,57,9.827,58.363,3,3,43,9.827,3
119,58,9.827,62.425,0,0,43,9.827,0
120,54,9.827,59.858,3,3,43,9.827,3
121,55,9.827,59.981,3,3,43,9.827,3
122,61,9.827,60.275,0,0,44,9.827,0
123,63,9.827,60.161,2,2,44,9.827,2
124,63,9.827,60.525,0,0,44,9.827,0
