30,138
1,138,26.713,61.063,2,2,44,9.827,2
2,52,9.827,56.711,0,0,42,9.827,0
3,138,11.433,61.068,2,2,43,9.827,2
4,138,36.913,59.628,3,1,138,36.913,3
5,84,9.827,61.484,2,2,43,9.827,2
6,111,9.827,62.942,0,0,44,9.827,0
7,127,9.827,59.904,1,1,43,9.827,1
8,98,9.827,57.133,1,1,42,9.827,1
9,76,36.913,61.534,0,3,138,36.913,0
10,58,9.827,57.766,0,0,42,9.827,0
11,64,63.878,63.340,0,0,138,64.000,1
12,117,36.850,59.744,3,3,44,9.827,3
13,125,9.827,60.119,1,1,42,9.827,1
14,87,36.913,61.846,3,3,138,36.913,3
15,77,9.827,60.674,2,2,43,9.827,2
16,62,9.827,59.182,3,3,42,9.827,3
17,87,9.827,63.744,0,0,44,9.827,0
18,87,9.827,62.258,0,3,44,9.827,3
19,62,9.827,58.936,1,1,42,9.827,1
20,64,9.827,60.713,2,2,42,9.827,2
21,101,9.827,60.847,0,0,44,9.827,0
22,59,9.827,57.935,3,3,42,9.827,3
23,62,9.827,59.151,2,2,42,9.827,2
24,138,46.937,62.768,2,1,44,9.827,1
25,75,36.913,62.677,0,0,138,36.913,0
26,70,9.827,63.225,0,0,44,9.827,0
27,76,36.913,59.634,2,1,138,36.913,2
28,61,9.827,58.423,3,3,42,9.827,3
29,87,36.913,63.264,3,3,44,9.827,1
30,138,63.405,62.012,1,1,45,9.827,1
31,107,9.827,58.555,2,2,42,9.827,2
32,129,36.835,61.498,0,0,138,36.913,0
33,62,9.827,59.715,0,0,42,9.827,0
34,61,9.827,59.209,1,1,42,9.827,1
35,67,9.827,62.510,0,0,43,9.827,0
36,76,36.429,61.553,3,3,138,36.913,0
37,77,36.657,58.655,2,2,138,36.913,2
38,73,36.913,60.013,0,3,138,36.913,0
39,86,36.913,61.417,3,1,138,36.913,3
40,74,36.913,60.535,0,0,138,36.913,0
41,103,36.669,60.905,3,3,44,9.827,3
42,97,9.827,61.648,0,0,43,9.827,0
43,54,9.827,57.948,2,2,42,9.827,2
44,63,9.827,57.720,1,1,42,9.827,1
45,85,36.913,62.670,3,1,138,36.913,3
46,138,35.776,62.673,2,2,138,36.913,2
47,138,9.827,60.651,1,1,43,9.827,1
48,91,36.205,62.606,2,2,138,36.913,0
49,56,9.827,58.829,0,0,42,9.827,0
50,74,9.827,60.207,3,3,43,9.827,3
51,75,36.913,59.266,0,3,138,36.913,0
52,69,9.827,60.096,2,2,43,9.827,2
53,77,9.827,62.247,1,1,43,9.827,1
54,53,9.827,57.051,0,0,42,9.827,0
55,52,9.827,57.390,1,1,42,9.827,1
56,90,36.882,60.495,2,2,138,36.913,2
57,74,9.827,61.310,3,3,43,9.827,3
58,75,36.913,60.537,3,3,138,36.913,3
59,74,9.827,62.285,3,3,43,9.827,3
60,138,9.827,60.628,3,3,44,9.827,3
61,87,9.827,62.921,0,0,138,36.913,0
62,114,9.827,57.326,1,1,42,9.827,1
63,61,9.827,59.567,2,2,42,9.827,2
64,138,9.827,62.174,2,2,45,9.827,1
65,61,9.827,60.146,3,3,42,9.827,3
66,86,36.913,63.283,0,0,138,36.913,0
67,78,63.441,62.454,1,1,138,36.913,3
68,58,9.827,57.036,2,2,42,9.827,2
69,112,36.913,62.901,0,3,138,36.913,3
70,73,36.913,62.244,0,2,138,36.913,0
71,120,9.827,61.086,1,1,43,9.827,1
72,60,9.827,59.094,3,3,42,9.827,3
73,88,36.913,63.562,0,2,138,36.913,0
74,57,9.827,58.544,1,1,42,9.827,1
75,138,47.496,63.198,0,0,138,36.913,3
76,100,9.827,59.974,3,3,138,36.913,3
77,80,9.827,60.310,2,2,43,9.827,2
78,60,9.827,60.689,2,2,42,9.827,2
79,138,53.697,62.017,1,2,138,36.913,2
80,59,9.827,59.492,3,3,42,9.827,3
81,63,9.827,58.765,0,0,42,9.827,0
82,57,9.827,55.831,1,1,42,9.827,1
83,88,36.913,61.542,2,1,45,9.827,1
84,68,9.827,62.768,2,2,43,9.827,2
85,124,9.827,61.669,0,0,44,9.827,0
86,86,36.913,62.741,3,1,138,36.913,3
87,60,9.827,60.327,3,3,42,9.827,3
88,76,9.827,62.517,1,1,43,9.827,1
89,60,9.827,58.365,0,0,42,9.827,0
90,66,9.827,60.932,3,3,43,9.827,3
91,76,36.913,61.308,3,3,138,36.913,3
92,102,36.839,58.676,3,3,44,9.827,3
93,60,9.827,59.785,1,1,42,9.827,1
94,62,9.827,58.430,3,3,42,9.827,3
95,67,9.827,59.276,0,0,43,9.827,0
96,102,36.913,62.151,3,3,44,9.827,3
97,75,36.913,59.675,3,3,138,36.913,3
98,73,9.827,56.575,0,0,43,9.827,0
99,76,9.827,62.859,3,3,43,9.827,3
100,65,9.827,62.076,1,1,43,9.827,1
101,75,36.866,61.809,1,1,46,9.827,1
102,90,36.799,61.362,3,3,44,9.827,3
103,88,36.913,61.088,3,1,44,9.827,1
104,64,36.709,60.382,0,0,138,36.913,0
105,56,9.827,59.126,3,3,42,9.827,3
106,54,9.827,58.835,0,0,42,9.827,0
107,69,9.827,59.905,1,1,43,9.827,1
108,62,9.827,60.014,3,3,42,9.827,3
109,61,9.827,58.005,1,1,42,9.827,1
110,54,9.827,58.520,3,3,42,9.827,3
111,75,9.827,60.860,2,2,43,9.827,2
112,98,9.827,60.232,1,1,42,9.827,1
113,63,36.913,60.042,3,3,138,36.913,3
114,54,9.827,56.998,1,1,42,9.827,1
115,56,9.827,58.685,3,3,42,9.827,3
116,76,9.827,62.374,1,1,43,9.827,1
117,94,9.827,61.558,0,0,44,9.827,0
118,62,9.827,58.363,3,3,42,9.827,3
119,61,9.827,62.425,0,0,42,9.827,0
120,57,9.827,59.858,3,3,42,9.827,3
121,58,9.827,59.981,3,3,42,9.827,3
122,98,9.827,60.275,0,0,43,9.827,0
123,106,9.827,60.161,2,2,43,9.827,2
124,73,9.827,60.525,0,0,43,9.827,0
125,68,9.827,61.562,2,2,43,9.827,2
126,61,9.827,56.196,2,2,42,9.827,2
127,71,9.827,60.644,2,2,43,9.827,2
128,88,9.827,61.179,1,1,43,9.827,1
129,64,9.827,59.244,3,3,42,9.827,3
130,75,36.913,62.082,0,3,138,36.913,0
131,64,36.768,59.773,1,1,138,36.913,2
132,76,36.913,63.350,0,0,138,36.913,0
133,103,36.906,61.881,1,1,44,9.827,1
134,52,9.827,57.223,2,2,42,9.827,2
135,59,9.827,58.863,3,3,42,9.827,3
136,87,36.913,61.737,2,1,138,36.913,2
137,75,36.906,61.856,2,2,138,36.913,0
138,53,9.827,58.535,2,2,42,9.827,2
139,138,37.453,61.650,0,0,138,36.913,0
140,76,36.913,59.493,2,2,138,36.913,2
141,138,9.827,60.992,3,3,45,9.827,3
142,85,9.827,57.757,0,0,43,9.827,0
143,64,9.827,61.691,0,0,43,9.827,0
144,76,36.913,60.635,2,2,138,36.913,2
145,74,9.827,60.257,0,0,43,9.827,0
146,138,36.913,61.477,3,1,138,36.913,3
147,56,9.827,54.495,2,2,42,9.827,2
148,55,9.827,56.921,1,1,42,9.827,1
149,79,9.827,61.765,1,1,43,9.827,1
150,58,9.827,58.277,0,0,42,9.827,0
151,102,36.913,60.812,2,2,138,36.913,2
152,63,9.827,60.021,0,0,42,9.827,0
153,75,9.827,59.101,2,2,44,9.827,2
154,89,36.913,61.009,3,1,138,36.913,3
155,74,36.913,59.109,0,0,138,36.913,0
156,138,64.000,62.798,1,3,138,64.000,1
157,98,9.827,61.417,0,0,43,9.827,0
158,85,36.913,62.143,2,1,138,36.913,2
159,74,9.827,60.838,0,0,43,9.827,0
160,70,9.827,60.138,3,3,43,9.827,3
