15,99
1,36,2.457,14.306,0,0,99,9.228,2
2,42,2.457,14.301,1,1,28,2.457,1
3,31,2.457,12.683,2,2,26,2.457,2
4,40,2.457,13.864,2,2,99,9.228,1
5,30,2.457,13.272,3,3,26,2.457,3
6,39,2.457,14.999,3,1,99,9.228,1
7,30,2.457,12.954,0,0,26,2.457,0
8,49,2.457,14.862,2,2,99,9.228,1
9,28,2.457,12.338,0,0,26,2.457,0
10,30,2.457,13.690,3,3,26,2.457,3
11,30,2.457,13.093,2,2,27,2.457,2
12,31,2.457,12.590,2,2,26,2.457,2
13,45,2.457,15.450,0,0,99,16.000,0
14,39,2.457,15.195,3,3,99,9.228,3
15,32,2.457,12.499,3,3,27,2.457,3
16,34,2.457,12.825,2,2,26,2.457,2
17,35,2.457,13.358,2,2,28,2.457,2
18,32,2.457,14.042,3,3,27,2.457,3
19,31,2.457,13.264,1,1,27,2.457,1
20,74,2.457,15.779,0,3,99,16.000,0
21,57,2.457,15.614,1,1,99,9.228,1
22,64,2.457,15.815,1,1,99,9.228,1
23,44,2.457,13.465,2,2,99,9.228,1
24,35,2.457,14.471,1,1,28,2.457,1
25,49,2.457,14.328,2,1,99,9.228,1
26,29,2.457,13.537,3,3,26,2.457,3
27,33,2.457,14.426,1,1,27,2.457,1
28,29,2.457,13.374,1,1,26,2.457,1
29,30,2.457,13.883,1,1,27,2.457,1
30,30,2.457,13.048,0,0,26,2.457,0
31,44,2.457,14.432,3,3,99,9.228,3
32,31,2.457,14.138,0,0,27,2.457,0
33,36,2.457,13.051,2,2,27,2.457,2
34,40,2.457,14.588,0,0,27,2.457,0
35,56,2.457,14.575,1,1,99,9.228,1
36,31,2.457,11.386,1,1,27,2.457,1
37,30,2.457,13.623,2,2,26,2.457,2
38,45,2.457,14.867,3,3,99,9.228,1
39,53,2.457,14.822,3,3,99,9.228,1
40,59,2.457,15.287,2,2,99,9.228,2
41,85,2.457,15.087,1,1,99,9.228,1
42,30,2.457,12.861,2,2,26,2.457,2
43,54,2.457,15.131,2,1,99,9.228,1
44,99,6.445,13.948,1,1,99,9.228,1
45,57,2.457,13.662,1,1,99,9.228,1
46,47,2.457,14.898,1,1,99,9.228,1
47,35,2.457,14.267,3,3,27,2.457,3
48,31,2.457,13.916,3,3,27,2.457,3
49,30,2.457,13.910,1,1,27,2.457,1
50,34,2.457,14.553,1,1,27,2.457,1
51,72,9.154,15.371,0,2,99,9.228,2
52,77,2.457,14.395,0,0,99,9.228,2
53,30,2.457,13.511,1,1,26,2.457,1
54,42,2.457,13.583,1,1,99,9.228,1
55,42,2.457,14.230,3,0,30,2.457,3
56,33,2.457,12.941,0,0,26,2.457,0
57,40,2.457,12.866,0,0,99,9.228,3
58,34,2.457,13.181,2,2,27,2.457,2
59,30,2.457,12.786,2,2,27,2.457,2
60,36,2.457,14.244,1,1,28,2.457,1
61,77,2.457,14.929,0,3,99,9.228,3
62,45,2.457,14.995,0,0,99,9.228,2
63,39,2.457,13.291,0,0,99,9.228,3
64,79,8.724,15.791,3,1,99,9.228,1
65,41,2.457,14.897,3,3,99,9.228,1
66,66,2.457,15.878,3,3,99,9.228,3
67,47,2.457,15.176,3,3,99,9.228,1
68,42,2.457,15.013,1,1,99,9.228,1
69,64,2.457,14.046,0,0,99,9.228,2
70,68,2.457,15.525,2,0,99,9.228,2
71,29,2.457,13.983,3,3,26,2.457,3
72,90,2.457,14.455,2,2,99,9.228,2
73,62,2.457,14.235,3,3,99,9.228,1
74,31,2.457,13.047,0,0,27,2.457,0
75,33,2.457,13.797,1,1,27,2.457,1
76,31,2.457,14.315,3,3,27,2.457,3
77,31,2.457,13.403,3,3,26,2.457,3
78,50,2.457,15.424,2,2,99,9.228,1
79,38,2.457,15.254,0,0,99,9.228,2
80,31,2.457,13.210,1,1,27,2.457,1
81,52,2.457,14.399,2,2,99,9.228,2
82,30,2.457,13.149,1,1,27,2.457,1
83,35,2.457,14.046,2,2,27,2.457,2
84,35,2.457,14.670,3,3,27,2.457,3
85,35,2.457,13.886,2,2,28,2.457,2
86,31,2.457,12.210,1,1,26,2.457,1
87,64,2.457,13.207,1,1,99,9.228,1
88,54,2.457,14.999,0,3,99,9.228,3
89,42,2.457,14.957,0,0,99,9.228,2
90,36,2.457,13.514,0,0,27,2.457,0
91,35,2.457,13.677,2,2,27,2.457,2
92,40,2.457,15.545,2,2,99,16.000,0
93,37,2.457,13.216,3,3,28,2.457,3
94,41,2.457,13.517,2,2,28,2.457,2
95,34,2.457,13.925,1,1,27,2.457,1
96,41,2.457,13.968,1,1,99,9.228,1
97,34,2.457,13.533,2,2,27,2.457,2
98,33,2.457,13.698,2,2,27,2.457,2
99,33,2.457,14.166,3,3,27,2.457,3
100,51,2.457,15.404,2,1,28,2.457,1
%%
600
1121
3623
2829
5936
2444
3955
1413
31
0
