30,138
1,79,36.913,61.063,2,2,44,9.827,2
2,58,9.827,56.711,0,0,42,9.827,0
3,81,36.866,61.068,2,2,43,9.827,2
4,78,36.913,59.628,3,1,138,36.913,3
5,138,36.913,61.484,0,2,43,9.827,2
6,98,64.000,62.942,1,0,44,9.827,0
7,80,36.913,59.904,3,1,43,9.827,1
8,80,36.890,57.133,1,1,42,9.827,1
9,80,36.913,61.534,0,3,138,36.913,0
10,68,9.827,57.766,0,0,42,9.827,0
11,61,64.000,63.340,1,0,138,64.000,1
12,102,36.720,59.744,3,3,44,9.827,3
13,101,36.732,60.119,1,1,42,9.827,1
14,96,36.913,61.846,3,3,138,36.913,3
15,97,36.913,60.674,0,2,43,9.827,2
16,86,9.827,59.182,3,3,42,9.827,3
17,138,63.587,63.744,3,0,44,9.827,0
18,116,36.854,62.258,0,3,44,9.827,3
19,74,9.827,58.936,1,1,42,9.827,1
20,75,9.827,60.713,2,2,42,9.827,2
21,96,64.000,60.847,1,0,44,9.827,0
22,73,9.827,57.935,3,3,42,9.827,3
23,85,9.827,59.151,2,2,42,9.827,2
24,117,64.000,62.768,1,1,44,9.827,1
25,79,36.913,62.677,0,0,138,36.913,0
26,90,9.827,63.225,0,0,44,9.827,0
27,63,36.890,59.634,2,1,138,36.913,2
28,88,9.827,58.423,3,3,42,9.827,3
29,95,36.913,63.264,3,3,44,9.827,1
30,80,64.000,62.012,1,1,45,9.827,1
31,116,36.913,58.555,0,2,42,9.827,2
32,78,36.913,61.498,0,0,138,36.913,0
33,85,9.827,59.715,0,0,42,9.827,0
34,90,9.827,59.209,1,1,42,9.827,1
35,82,9.827,62.510,0,0,43,9.827,0
36,95,36.913,61.553,0,3,138,36.913,0
37,62,36.882,58.655,2,2,138,36.913,2
38,95,36.913,60.013,0,3,138,36.913,0
39,99,63.996,61.417,1,1,138,36.913,3
40,94,36.913,60.535,0,0,138,36.913,0
41,138,63.827,60.905,3,3,44,9.827,3
42,81,36.685,61.648,0,0,43,9.827,0
43,65,9.827,57.948,2,2,42,9.827,2
44,106,9.827,57.720,1,1,42,9.827,1
45,91,36.913,62.670,3,1,138,36.913,3
46,114,64.000,62.673,1,2,138,36.913,2
47,97,63.902,60.651,1,1,43,9.827,1
48,138,36.913,62.606,0,2,138,36.913,0
49,63,9.827,58.829,0,0,42,9.827,0
50,91,9.827,60.207,3,3,43,9.827,3
51,62,36.913,59.266,0,3,138,36.913,0
52,102,9.827,60.096,2,2,43,9.827,2
53,116,36.913,62.247,2,1,43,9.827,1
54,59,9.827,57.051,0,0,42,9.827,0
55,63,9.827,57.390,1,1,42,9.827,1
56,116,64.000,60.495,1,2,138,36.913,2
57,138,37.394,61.310,3,3,43,9.827,3
58,77,36.913,60.537,3,3,138,36.913,3
59,78,9.827,62.285,3,3,43,9.827,3
60,94,36.913,60.628,3,3,44,9.827,3
61,96,64.000,62.921,1,0,138,36.913,0
62,77,36.913,57.326,3,1,42,9.827,1
63,67,9.827,59.567,2,2,42,9.827,2
64,138,36.886,62.174,2,2,45,9.827,1
65,86,9.827,60.146,3,3,42,9.827,3
66,79,36.913,63.283,0,0,138,36.913,0
67,78,64.000,62.454,1,1,138,36.913,3
68,71,9.827,57.036,2,2,42,9.827,2
69,80,63.760,62.901,3,3,138,36.913,3
70,96,36.913,62.244,0,2,138,36.913,0
71,99,63.732,61.086,1,1,43,9.827,1
72,72,9.827,59.094,3,3,42,9.827,3
73,95,64.000,63.562,1,2,138,36.913,0
74,66,9.827,58.544,1,1,42,9.827,1
75,94,64.000,63.198,1,0,138,36.913,3
76,96,36.913,59.974,3,3,138,36.913,3
77,97,36.720,60.310,2,2,43,9.827,2
78,70,9.827,60.689,2,2,42,9.827,2
79,80,63.984,62.017,1,2,138,36.913,2
80,71,9.827,59.492,3,3,42,9.827,3
81,75,9.827,58.765,0,0,42,9.827,0
82,71,9.827,55.831,1,1,42,9.827,1
83,97,36.913,61.542,2,1,45,9.827,1
84,78,9.827,62.768,2,2,43,9.827,2
85,79,36.913,61.669,0,0,44,9.827,0
86,97,64.000,62.741,1,1,138,36.913,3
87,72,9.827,60.327,3,3,42,9.827,3
88,97,36.913,62.517,3,1,43,9.827,1
89,74,9.827,58.365,0,0,42,9.827,0
90,106,9.827,60.932,3,3,43,9.827,3
91,98,36.913,61.308,3,3,138,36.913,3
92,76,36.913,58.676,3,3,44,9.827,3
93,69,9.827,59.785,1,1,42,9.827,1
94,86,9.827,58.430,3,3,42,9.827,3
95,77,9.827,59.276,0,0,43,9.827,0
96,137,36.913,62.151,3,3,44,9.827,3
97,96,36.913,59.675,3,3,138,36.913,3
98,113,36.913,56.575,0,0,43,9.827,0
99,99,36.894,62.859,3,3,43,9.827,3
100,92,9.827,62.076,1,1,43,9.827,1
101,79,36.913,61.809,2,1,46,9.827,1
102,100,36.913,61.362,0,3,44,9.827,3
103,80,36.913,61.088,3,1,44,9.827,1
104,61,36.913,60.382,0,0,138,36.913,0
105,66,9.827,59.126,3,3,42,9.827,3
106,58,9.827,58.835,0,0,42,9.827,0
107,106,9.827,59.905,1,1,43,9.827,1
108,73,9.827,60.014,3,3,42,9.827,3
109,73,9.827,58.005,1,1,42,9.827,1
110,59,9.827,58.520,3,3,42,9.827,3
111,96,9.827,60.860,2,2,43,9.827,2
112,95,36.913,60.232,3,1,42,9.827,1
113,60,36.913,60.042,3,3,138,36.913,3
114,60,9.827,56.998,1,1,42,9.827,1
115,62,9.827,58.685,3,3,42,9.827,3
116,92,9.827,62.374,1,1,43,9.827,1
117,79,36.909,61.558,0,0,44,9.827,0
118,75,9.827,58.363,3,3,42,9.827,3
119,73,9.827,62.425,0,0,42,9.827,0
120,66,9.827,59.858,3,3,42,9.827,3
121,69,9.827,59.981,3,3,42,9.827,3
122,81,36.811,60.275,0,0,43,9.827,0
123,80,36.902,60.161,2,2,43,9.827,2
124,108,9.827,60.525,0,0,43,9.827,0
125,84,9.827,61.562,2,2,43,9.827,2
126,73,9.827,56.196,2,2,42,9.827,2
127,83,9.827,60.644,2,2,43,9.827,2
128,138,54.681,61.179,1,1,43,9.827,1
129,77,9.827,59.244,3,3,42,9.827,3
130,80,36.913,62.082,0,3,138,36.913,0
131,62,36.913,59.773,2,1,138,36.913,2
132,99,36.913,63.350,0,0,138,36.913,0
133,82,36.913,61.881,3,1,44,9.827,1
134,57,9.827,57.223,2,2,42,9.827,2
135,72,9.827,58.863,3,3,42,9.827,3
136,95,64.000,61.737,1,1,138,36.913,2
137,79,36.913,61.856,0,2,138,36.913,0
138,59,9.827,58.535,2,2,42,9.827,2
139,74,64.000,61.650,1,0,138,36.913,0
140,61,36.878,59.493,2,2,138,36.913,2
141,79,36.913,60.992,3,3,45,9.827,3
142,95,36.913,57.757,0,0,43,9.827,0
143,76,9.827,61.691,0,0,43,9.827,0
144,61,36.913,60.635,2,2,138,36.913,2
145,108,10.165,60.257,0,0,43,9.827,0
146,81,63.941,61.477,1,1,138,36.913,3
147,64,9.827,54.495,2,2,42,9.827,2
148,65,9.827,56.921,1,1,42,9.827,1
149,115,36.913,61.765,3,1,43,9.827,1
150,68,9.827,58.277,0,0,42,9.827,0
151,118,36.913,60.812,2,2,138,36.913,2
152,87,9.827,60.021,0,0,42,9.827,0
153,104,9.827,59.101,2,2,44,9.827,2
154,76,36.913,61.009,3,1,138,36.913,3
155,61,36.913,59.109,0,0,138,36.913,0
156,94,64.000,62.798,1,3,138,64.000,1
157,95,36.913,61.417,0,0,43,9.827,0
158,138,54.268,62.143,1,1,138,36.913,2
159,92,9.827,60.838,0,0,43,9.827,0
160,105,10.406,60.138,3,3,43,9.827,3
161,99,36.913,62.500,0,3,44,9.827,0
162,88,9.827,61.275,0,0,43,9.827,0
163,60,9.827,59.890,0,0,42,9.827,0
164,116,36.740,58.982,2,2,43,9.827,2
165,138,38.736,59.901,3,3,43,9.827,3
166,91,9.827,61.657,0,0,43,9.827,0
167,117,36.913,61.609,0,0,45,9.827,0
168,98,63.902,62.846,2,0,138,36.913,0
169,97,64.000,63.062,1,2,45,9.827,2
170,81,9.827,61.202,3,3,43,9.827,3
