29,137
1,66,9.827,61.063,2,2,43,9.827,2
2,48,9.827,56.711,0,0,41,9.827,0
3,65,9.827,61.068,2,2,42,9.827,2
4,67,9.827,59.628,3,1,137,36.913,3
5,57,9.827,61.484,2,2,42,9.827,2
6,66,9.827,62.942,0,0,43,9.827,0
7,65,9.827,59.904,1,1,42,9.827,1
8,56,9.827,57.133,1,1,41,9.827,1
9,135,9.827,61.534,3,3,137,36.913,0
10,53,9.827,57.766,0,0,41,9.827,0
11,95,63.969,63.340,3,0,137,64.000,1
12,137,36.913,59.744,0,3,43,9.827,3
13,64,9.827,60.119,1,1,41,9.827,1
14,77,9.827,61.846,3,3,137,36.913,3
15,57,9.827,60.674,2,2,42,9.827,2
16,56,9.827,59.182,3,3,41,9.827,3
17,66,9.827,63.744,0,0,43,9.827,0
18,67,9.827,62.258,0,3,43,9.827,3
19,55,9.827,58.936,1,1,41,9.827,1
20,58,9.827,60.713,2,2,41,9.827,2
21,64,9.827,60.847,0,0,43,9.827,0
22,53,9.827,57.935,3,3,41,9.827,3
23,55,9.827,59.151,2,2,41,9.827,2
24,70,9.827,62.768,2,1,43,9.827,1
25,137,31.559,62.677,0,0,137,36.913,0
26,61,9.827,63.225,0,0,43,9.827,0
27,76,35.988,59.634,1,1,137,36.913,2
28,54,9.827,58.423,3,3,41,9.827,3
29,82,9.827,63.264,3,3,43,9.827,1
30,79,9.827,62.012,1,1,44,9.827,1
31,57,9.827,58.555,2,2,41,9.827,2
32,67,9.827,61.498,0,0,137,36.913,0
33,55,9.827,59.715,0,0,41,9.827,0
34,53,9.827,59.209,1,1,41,9.827,1
35,59,9.827,62.510,0,0,42,9.827,0
36,115,9.827,61.553,3,3,137,36.913,0
37,77,9.827,58.655,2,2,137,36.913,2
38,83,36.913,60.013,0,3,137,36.913,0
39,84,36.913,61.417,3,1,137,36.913,3
40,137,9.827,60.535,0,0,137,36.913,0
41,76,9.827,60.905,3,3,43,9.827,3
42,58,9.827,61.648,0,0,42,9.827,0
43,50,9.827,57.948,2,2,41,9.827,2
44,56,9.827,57.720,1,1,41,9.827,1
45,137,9.827,62.670,3,1,137,36.913,3
46,77,9.827,62.673,2,2,137,36.913,2
47,65,9.827,60.651,1,1,42,9.827,1
48,99,9.827,62.606,2,2,137,36.913,0
49,51,9.827,58.829,0,0,41,9.827,0
50,59,9.827,60.207,3,3,42,9.827,3
51,117,9.827,59.266,3,3,137,36.913,0
52,60,9.827,60.096,2,2,42,9.827,2
